text,label
RT @JBilinovich: You may be redneck if you put steak seasoning on popcorn @weidie1211,neutral
"RT @JBoxJohnson: She gay&#128109;
He gay&#128108;
She a hoe&#128129;
She pregnant&#128124;
He sell drugs&#127811;
They smoke weed&#127811;
They drunk&#127866;
who Cares?!

LEAVE PEOPLE ALONE Its &#8230;",offensive
RT @JC2theQ: Yanks walk off win &#128591;,neutral
RT @JCSayre19: @HEELCastle that hoe over there.,offensive
RT @JDYDFF: know the bitch before you call yourself lovin it niggas prolly been fuckin it,offensive
RT @JEN_JEN_2014: My old man has a white galaxy phone cuz he's a fag.,hateful
"RT @JEN_JEN_2014: My pussy is totes adorbs when she jumps on my bed with litter stuck to her.

The cat is fucking annoying when she does it.",offensive
"RT @JETzLyfe412: Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me",offensive
RT @JFish13: Where has this been all year? But still #FireCashman #Yankees,neutral
RT @JFlocka: Need a down bitch to bring me pizza,offensive
RT @JHarmelink182: The fox says you're a cunt.,hateful
RT @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,hateful
RT @JLM_2014: It ain't nothin to cut that bitch off&#128129;,offensive
RT @JLewyville: &#128563; @Treslyon: Keyair angels &amp; female party promoters are not for me.. Most party promoters are hoes &amp; them angel bitches are&#8230;,offensive
RT @JMK0728: Lmao...........poor pussy!!!!! http://t.co/URjNdmgdRJ,offensive
RT @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a faggot&#8221;you're a Texas fan...,hateful
"RT @JMuggaaa: ""@TheKaosYatti: &#8220;@JMuggaaa: Not looking for love, one day it'll find me. Until then.....&#8221;Keep fuckin dese hoes&#128540; yolo""&#128553;&#128514; I ain&#8230;",offensive
RT @JOEL9ONE: Thanks Carolina fans 4 the flipped birds+few bottles to the head. Sticks n stones may break my bones but aluminum zimas will &#8230;,neutral
"RT @JOHN_iKNO: ""Niggas talk more than bitches these days.."" #outdoorpoolparty today! http://t.co/e72IKjOFmG",offensive
RT @JOscarJr: @paullemat Happy Birthday! Take a spin in that yellow coupe... #shutemdown http://t.co/xGy7gIGOn8,neutral
"RT @JReynolds_: You got niggas, and I got bitches, but I want you. -PND",offensive
"RT @JRsBBQ: TV wrestling villains must lie, selectively be a coward, be a bully when they can, gain unfair advantages bitch &amp; moan, &amp; disre&#8230;",offensive
"RT @JStac825: There's coon classic (R. Kelly, Usher) and then there's classic (Stevie Wonder, Prince). Not that there's anything wrong with&#8230;",neutral
RT @JZolly23: Kickin trash cans on the golf cart #yeeyee @weidie1211 @mowder03 @JBilinovich @cmnw86,neutral
RT @J_Kwest: @HarveyWordman b in da pussy 2 mins like http://t.co/dnrCMkg5oo,offensive
RT @J_Kwest: @HarveyWordman is lupe fiascos retarded illegitimate son,offensive
RT @J_Kwest: I dnt trust bitches who think they shud b on Bad Girls Club,offensive
RT @J_Kwest: Ima buy dat bitch a jump rope bitches live jumpin 2 conclusions,offensive
RT @J_Leche14: A relationship does not stop a hoe from being a hoe.,offensive
"RT @JaazieL_: Bitches will tell you, it's all about the angles &#128129; RT &#8220;@40oz_VAN: Watching my bitch take 25 selfies just to get that right 1.&#8221;",offensive
"RT @JackBPR: Alec Baldwin mocks Harris-Perry: &#8216;If I cry, will I be forgiven all my transgressions?&#8217; http://t.co/9Oq5GTPmXx via @BizPacRevi&#8230;",neutral
RT @JacksonBynum: You're an annoying cunt,offensive
RT @JaclynDeeter: Well maybe you're a whore you stupid ugly homeless bitch,hateful
RT @JacobCavenee_: @1D_NIPPLES_ thanks bitch http://t.co/xdox4K8YQo,offensive
"RT @JadedByPolitics: @Coondawg68 @velvethammer so damn stupid, someone needs to sit that bitch down &amp; explain to her that #Communism is a p&#8230;",offensive
RT @Jadelovescats: Cuddle with me and tell me I'm beautiful I'm a needy bitch,offensive
RT @JaeRawww: Y'all bitches who hit up the mall looking for new clothes need to hit up the gym &#128514;&#128514;&#128514; those escalators not cutting it &#128514;&#128514;&#128514;,offensive
RT @JafricanFlow: This is so stupid &#128514; RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,offensive
RT @JaidTaylorLive: No &#9981;&#65039; for you hoes!,offensive
RT @JaiiiiiBree: Bought that hoe a tomb stone since she's dying for Attention &#128529; R.I.P Bitch &#128128;,offensive
"RT @JakeEye3: after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep",neutral
"RT @JakeG_BasedGod: ""Never go full retard""",neutral
"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",hateful
RT @Jakelewis44_: &#8220;@UmPoptart: When Mr. Krabs sold Spongebob out for 62 cents thats when I knew hoes ain&#8217;t loyal&#8221;realist shit I've seen&#128548;,offensive
RT @Jakelewis44_: I'm out this bitch too&#128514;&#9996;&#65039;,offensive
RT @Jakelewis44_: We don't luv deez hoes&#128527; http://t.co/oFjlxAO5SF,neutral
RT @JamesAndDaniel: You can only call the Janoskians faggots if you're a Janoskianator,offensive
RT @JamesBlunt: Me! Me! Pick me! RT @blackeyelined: Who is a bigger twat: James Blunt or Robin Thicke?,offensive
"RT @JamesNasty: Here I am, ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes a&#8230;",offensive
"RT @JamesOKeefeIII: Denver TV airs clip of digging through trash in ""Ghetto Aurora"" to put Black and Mexican ballots to ""good use.&#8221; http://&#8230;",neutral
"RT @JamesYouCunt: I'm on my straight Grizzly so why would I buy you a gay ass teddy bear, bitch? You're already bi-polar! http://t.co/4ZsXC&#8230;",offensive
RT @JamezNate: You're a bitch and nobody likes you,offensive
"RT @Jamilaahhh: These hoes be twerkin for Birkin, poppin coochie for Gucci, bustin wide for that Prada, Bendin over for Louis",offensive
"RT @JanPham_3: &#8220;@16stanleys: Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!&#8221; &#128079;&#128079;&#128079;",offensive
RT @Janasiaaa: shouldn't be at the club RT @PacDaGoat: I done been in the club and saw bitches reject a dance because they had a man. As &#8230;,offensive
RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,offensive
RT @JaredLambert21: Brandon's a dumb fat chunky whore,offensive
RT @JaredPhillis: All you do is fucking bitch.,offensive
RT @Jared_Carrabis: Mike Napoli is the toughest son of a bitch I've ever known.,offensive
"RT @JareerKassis: Charlie Rose: Can you coexist with Israel? Meshal: *Not* as occupiers. After that, national consensus will decide, not Ha&#8230;",neutral
"RT @JareerKassis: If there was an invisible celestial judge who killed those who spew hate on Palestinians, celebrities &amp; politicians would&#8230;",offensive
"RT @Jarhead44: Hi, can I buy you a margarita?

Sure!

So, I like the way your barstool shows off your clam.",offensive
RT @JasperDolphin: Just wanna put food in bitches pussy and take cool pictures. Don't get why bitches don't like food in their pussies.,offensive
RT @JasperDolphin: Lol at the bitches that act like they single but now have to post pictures with they nigga hahaha,offensive
RT @JaunTheGOAT: It's your girls friends that you gotta watch out for. Those the bitches that be tryna encourage her to leave you.,offensive
RT @Jawdan__: You're a faggot if you ever had the Kim Possible BBM notification,offensive
RT @JaworskiMeats: Winning Browns! #cle #clevelandfans #clevelandpride #clevelandbrowns #clevelandsports #browns #brownie&#8230; http://t.co/Gm4h&#8230;,neutral
RT @JayAllDay612: A hoe is gonna be a hoe no matter what,offensive
RT @JayAllDay612: Girls will ignore your text messages then get bothered when you give other bitches attention.,offensive
"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",offensive
RT @JayIIuminati: Nothing will stop a hoe from going to the club. http://t.co/UciCSx5Vus,offensive
RT @JayJroc: If you thought Mansion Elan was crazy with Migos wait til Boosie &amp; Yo Gotti shut that bitch down tonight http://t.co/1iC1H0Ib8U,offensive
"RT @JayMewes: This is how you eat pussy,repeat after me!!! https://t.co/8E0AqmIaL8",offensive
RT @JayOnDatAss: All these girls saying nobody can put em up with em. Dont no nigga want a bitch as a girlfriend fix that shit,offensive
RT @JayUcci_: &#128514; mfz in this bitch sellin chicken wings &amp; fries,offensive
RT @JayZOverrated: &#8220;@2charmss: Next person I see tweeting that bitch shitting on herself im unfollowing you&#8221;,offensive
RT @Jay_Tee92: &#8220;@armani_bliss: this ghetto jeopardy shit wack. &#128533;&#8221;,offensive
RT @Jaydillz: My babies pussy is too tight today. http://t.co/if4K4v74RO,offensive
RT @Jaydillz: RT if you a hoe,offensive
RT @Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club,offensive
"RT @JayonnaZarate: She my Lowkey bitch, the one I ride Lowkey with.",offensive
RT @Jaystuh72: &#8220;@187XO_: ' Not playen that side niggah shit with mine .&#8221;omm,offensive
RT @JayyMfCarter: If you gotta nigga or bitch.... PLEASE STAY OUT MY DM's I'm tired of y'all taken girls,offensive
RT @Jayy_Gee96: Dumb bitches,offensive
RT @JazmineJanay: My hoe phase is over,offensive
RT @Jazsmin__: You always ugly to a bitch that don't like you&#128564;,offensive
RT @JazzRiley: Can't put my trust in NO bitch,offensive
RT @JazzRiley: Can't trust none of these hoes,offensive
RT @JazzRiley: If a hoe give my lil Sista a eye like that she betta call me so we can go jump the bitch &#128514;&#128514;&#128514;&#128514;&#128514;,offensive
RT @JazzRiley: Wat type of bitch ass nigga rape a innocent female,offensive
"RT @JazzyClarks: If you hate me I dont care. New flash bitch, I dont live to please you aha",offensive
RT @Jazzy_Blow: i can't never keep no bitch cause i put them hoes out,offensive
"RT @JediKnightwing: Please pornstars, stop saying ""fuck that tight pussy.""",offensive
"RT @JeffDuncan_: JSU coach Omar Johnson: ""It's what u do against the ball. U throw it, hit it, catch it. Doesn't matter if the Yankees are &#8230;",neutral
RT @JemapelleDalila: @yadirasarmiento I just wanna know when are we gonna go fuck shit up &amp; go fuck up bitches????? &#128514;&#128536;&#128521;,offensive
RT @JeneBramel: Clever. RT @LanceMcAlister: Watch Burfict make the hit and then mock officials by throwing a flag on himself. https://t.co/&#8230;,neutral
RT @JenetteeeM: Choke on this bitch 8=======&#128074;========D,offensive
RT @JennaAmendolare: A woman just yelled at me cause I'm drinking a beer at 11 am bitch I'm on fucking vacation,offensive
RT @Jenna_Garcia13: &#8220;@OfficialVondell: #MyGirlfriendNotAllowedTo have milkshakes.. let that hoe bring one boy to the yard.. and watch what &#8230;,offensive
"RT @JennyJohnsonHi5: Just when I thought Justin Bieber couldn't be anymore of a pussy, he gets arrested in Canada for fighting a person who&#8230;",offensive
RT @Jeremiah_337: Well bitch biology said RT @TEEJUSTYCE Who said 2 females can't make a baby together? That's all me. &#128106; http://t.co/5vEGg6&#8230;,offensive
RT @JeremyPlatt: Yah she was a hoe...,offensive
"RT @JeromeSantonio: I don't care how much I hate a girl, I'll never call her a hoe, bitch, slut or any of that shit lol",offensive
"RT @JessicaChasmar: Media Matters executive behind #StopRush campaign blogged about &#8216;trannies,&#8217; &#8216;homos&#8217; http://t.co/mje5KVl7rf http://t.co/&#8230;",offensive
RT @Jessycaa_Rubi: You swear youre down n the realest n you stay doing little bitch shit like that,offensive
RT @JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/nVlZkShGaa,offensive
RT @JesusIsAJerk: On my way to fuck your bitch. http://t.co/aNZngPNmLS,offensive
RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230;,offensive
"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk",offensive
"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Tiny Jihadi http://t.co/PDIKbrvCJ8",neutral
RT @JewlzSantana: making every bitch feel important...,offensive
RT @Jigga504: &#8220;@mleew17: u pretty but dat pussy got a 100 thousand miles on it!! Book value all fucked up&#128553;&#8221; &#128514;&#128514;&#128514;&#128514;,offensive
"RT @JiggyJust: Real tears &#128514;&#128514; &#8220;@NankDatThang: &#128557;&#128557;&#128557;&#128557; RT @TheOnlyReed: Both these outfits trash, but the dyke outfit got me WEAKKKKKKKK http://&#8230;",offensive
"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children http:&#8230;",hateful
"RT @JimNorton: . @WBCFredJr Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h&#8230;",offensive
"RT @JimNorton: And for the record, I think Dan Snyder is a cunt. The hypocrisy of the NFL is just embarrassing at this point.",offensive
"RT @JimNorton: Sterling is a cunt. My point is simply until everyone has privately taped conversations released, shut the fuck up.",offensive
RT @JimNorton: The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him.,offensive
RT @JimNorton: There is a GIFT SHOP at the 9-11 museum? And they charge admission. It's a mass grave you fucking cunts. What a disgrace.,offensive
RT @Jim_McCloskey: It's hard to be the bigger man when the other person is being such a cunt,offensive
RT @Jim_McCloskey: Why does Hawkeye have to be in the Avengers? He's such a pussy,offensive
RT @JimmyCollinsss: @WesOrrJames all love my nig,offensive
"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor""",neutral
RT @Jimmy_Santander: These office hoes do not shut the fuck up with their fucking chisme!,offensive
RT @Joan_Rivers: Charlie Sheen will star in a new sitcom as an anger management therapist. So what's next? Casey Anthony as the owner of ...,neutral
RT @JoeBudden: Back to these hoes tho.,offensive
RT @JoeBudden: Chillin w a couple of hoes that like hoes that like niggas that don&#8217;t act like hoes.,offensive
"RT @JoeBudden: Cuz soon as u start doing the wack/cute shit w a hoe, she&#8217;s your girl&#8230; Really.",offensive
RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho,offensive
RT @JoeBudden: I told y'all... Side bitches w motives are more powerful than u think... But I'm sleep.,offensive
RT @JoeBudden: I wonder if the hoes are gonna give Halloween back to the children this year&#8230;,offensive
RT @JoeBudden: If I got hoes then I sure can&#8217;t find where I put them.. Lol,offensive
"RT @JoeBudden: If u can&#8217;t deal w what we go thru&#8230;. Then I got bitches lined up, I got an ego too.",offensive
RT @JoeBudden: It&#8217;s so unfair that the hoes get to dress up as hoes for Halloween.,offensive
"RT @JoeBudden: My definition of ""bad bitch"" has changed drastically over the years.",offensive
"RT @JoeBudden: Nigga can&#8217;t even feel up on a bitch in a pic without the girl u fuckin getting mad, smh",offensive
"RT @JoeBudden: Ok, I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol",offensive
RT @JoeBudden: Or the &#8220;I was sleep&#8221; curve.. Really bitch ? U slept from 1am to 11pm huh.. Smh,offensive
"RT @JoeBudden: She&#8217;s not a hoe cuz she had sex before bro, lol",offensive
RT @JoeBudden: She&#8217;s not a hoe cuz she&#8217;s not attainable to u bro.,offensive
"RT @JoeBudden: So the woman I deal with is trying her best to make ""entertaining"" a bad word... ""U be entertaining these bitches"" lol",offensive
RT @JoeBudden: The dating scene so wack out here dog&#8230; shit super trash.,offensive
RT @JoeBudden: These hoes gon FIND a way to wear some spandex I tell&#8217;ya,offensive
RT @JoeBudden: U famous niggas ruined the game by jacking up the price on the pussy. - Michael Paul Budden.,offensive
RT @JoeBudden: Women all over America are overstating the value of pussy.,offensive
"RT @JoeBudden: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely pussy to the table is &#8230;",offensive
RT @JoeCaroselli1: Jameis Winston is a nigger,hateful
"RT @JoeCool_TVC: You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out.",offensive
RT @JoeyG_145: Downloaded flappy bird 5 minutes ago... It's already deleted.,neutral
RT @JohnBishop100: Top tip of the day - if you want to be inconspicuous at an Elbow gig - don't wear a yellow jacket!! http://t.co/KQYiZmZb,neutral
"RT @JohnnieGoings: Money, clothes, hoes, and cars. #Merica",offensive
RT @JohnnyFootbalI: Saw some bitch texting and driving so I rolled down my window and hucked my beer at her. Johnny fuckin patrol keeping t&#8230;,offensive
RT @JohnnyFootbalI: Yeah @TigerWoods quit being a bitch about your back. Pop a few Viagra and get your horny ass back to dominating holes o&#8230;,offensive
"RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;",neutral
"RT @JohnnyFootbalI: Yeah start me as your flex player next week. Trick plays, catching passes, flipping the bird, smashing asses, should al&#8230;",offensive
RT @Johnydeep_: @20ToLife_ bitch nigga lol,offensive
"RT @Jojo_51213: What was that you tweeted? I can't concentrate enough to read it over all your sad-looking boob and pussy pics.

-men, prob&#8230;",offensive
RT @JoleenDoreen: I was in a Kik group once. But we called it a party line and old Charlie the barber was always hogging the calls.,neutral
"RT @JonHorstHoyer: ""Lester, the parasitic spider monkey, had 1 redeeming quality: he ran the boat, &amp; the boat attracted women."" 'ONLY IN #C&#8230;",neutral
RT @JonahAir23: money over the best pussy,offensive
RT @Jonnietherotten: Listen twitter just because 161 assholes just followed some stupid cunt does not mean I want to. Piss off with your fu&#8230;,offensive
RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.,offensive
"RT @JonnyFootbalI: Fuck bitches, get touchdowns.",offensive
RT @JonyPrivat: #cheese #crackers #lacking http://t.co/ijDHKWdkoQ,neutral
"RT @Jordiiin_: &#128514;if you can fuck my bitch , then she ain't ""My Bitch""&#128080;",offensive
RT @JorgeGones: when a bitch that once curved me now all up on my dick http://t.co/xEITPkALOb,offensive
RT @JoseCanseco: I do not have bitch tits,offensive
RT @JosephTheFlyGuy: Crazy girlfriends usually love you longer &amp; got the best pussy .,offensive
RT @JosephTheFlyGuy: Loyal pussy is best pussy . Cus u know that's all yours .,offensive
RT @JosephTheFlyGuy: This bitch got a real life hippo as a pet http://t.co/wU6jItcE0U,offensive
RT @JoshGIII: I be in the pussy like https://t.co/4OvGZ3Lhqu,offensive
"RT @JoshYohe_Trib: I wrote whole game story on how Orpik shut down Ovi two nights in a row. Many of you will mock this. But he was really, &#8230;",neutral
RT @Joy_Doe: &#128557;&#128557;&#128557;&#128557;&#128557; RT @80sbaby4life: I love hood bitches. God help me lmaoooo,offensive
RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,offensive
"RT @JstKeepScrollin: Been trash ""@WeAre_XCI: The gay Chris bosh jokes are getting old now""""",offensive
"RT @JstKeepScrollin: Me fixing my car :10,000
The fade this hoe gone catch : Pricless http://t.co/qMU2um1nC3",offensive
RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W,offensive
"RT @JuanNDaCut: Porn ads be convincing af...""click here and 30 bitches will appear in your bed"" you DAMN RIGHT ima click that shit nigga",offensive
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,neutral
RT @Juanitaap_: Lorde 17 with a Grammy &amp; bitches 14 with a std &#128553;,offensive
RT @JudahWorldChamp: To help eliminate faking injury &amp; diving - post game video review of dives &amp; give divers yellow cards after game. #Wor&#8230;,neutral
"RT @JudgmentalGay: Best friend being a hoe: yaaas hunty hoe it up slaaaayy

Stranger being a hoe: you're so trashy. You're what's wrong wit&#8230;",offensive
RT @Juicccyray: &#8220;@1stBlocJeremiah: Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;&#8221;RT&#128514;&#128553;&#128175;,offensive
"RT @Juicedballs: Not scared to pepper spray a bitch

*Hand gently resting on fanny pack*",offensive
RT @Juicy_Squeaky: Any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;,hateful
"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.",offensive
"RT @JulieSnark: I love asking really hot, skinny bitches when they're due.",offensive
"RT @Julio_isUrdaddy: She need a man, not no pussy boy.",offensive
RT @JusDontBlowMyHi: Y'all lucky DMX stopped makin music I'd still be barking at these hoes foo,offensive
RT @JusGuapo: These hoes lying and olivia will get to the bottom of it. #ScandaI http://t.co/sUZI8LOAoe,offensive
"RT @JusTawana_: &#8220;@Gvmby: This bitch possessed by the thot demon. https://t.co/vHsbg4bjrg"" FUCKING DEAD &#128128;&#128128;&#128128;",offensive
RT @Just2Savage: This height shit aint cute at all. Yall some dumb hoes going out in public looking like Jack and the bean stalk. &#128514; http://&#8230;,offensive
RT @JustAn0th3r: It ain't nuttin to cut that bitch off.,offensive
"RT @JustCurrieOn: @west2quick @Christooshifty lol aye watch to mouth, you like when I mention you faggot",offensive
RT @JustDoItSlow: @vintage_monroe_ scary told to come to her house to fight her and won't even open the door !! Wtf scary ass hoe,offensive
RT @JustDoIt_Rob: @Kaaarlizzy bitches love my laugh..lol,offensive
RT @JustDoIt_Rob: I'll throw a cheeseburger at her bitch ass!,offensive
"RT @JustDreaa: I don't splurge around no hoe no I don't shine in front of no bitch cus after she get off my dick I be like ""Find the front &#8230;",offensive
RT @JustHad_that: Good pussy &#128166;&#128049; comes with a smart ass mouth &#128068;&#128069; &amp; a crazy ass attitude &#128530;&#128175;,offensive
RT @JustKarahn: &#8220;@what_iDO: Karahn jus called her future baby a lil shit&#128565;&#128565;&#128565;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; bitch tell the world why don't you &#128530;,offensive
RT @JustLeShay: &#8220;@TheKaosYatti: @JustLeShay Who said you was cute&#128035;&#8221; byeeee mad bitch! &#128530; come visit me,offensive
"RT @JustOneAsian: To every bug i have ever killed: i am sorry :/ 

&#8230;..sorry that ur bitch asses came into my house uninvited",offensive
RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc,neutral
RT @Just_this_time: If you think I've been an opinionated bitch lately just be glad I've stayed quiet on 3 of the topics swirling around he&#8230;,offensive
RT @Justcallme_duh: karmas a bitch my nigga,offensive
RT @JustinSwift7oh2: All these hoes just want some attention.,offensive
"RT @JuuMane: I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",offensive
RT @JuveUnited: Messi REFUSED to be subbed off. Are you kidding me? So they took off NEYMAR? You little hobbit diva bitch.,offensive
RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,neutral
RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....,offensive
RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;,offensive
RT @KENYA_letmeKNOW: dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;,offensive
"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;",neutral
"RT @KILLQuana: Hun, wrong social networking site RT&#8220;@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)&#8221;",neutral
"RT @KILLSheredon: I can't handle no liquor, but these bitches can't handle me.",offensive
RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts,offensive
"RT @KINGSHA_MUGGA: My bitch better lie to me, more than 5 bodies and I cant stomach it, ill fucking die",offensive
RT @KINGTUNCHI_: A bitch will say anything for attention !,offensive
RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,offensive
RT @KINGTUNCHI_: I don't understand if all these hoes say they getting money why tf they on twitter with that childish shit!! Bitch it's 20&#8230;,offensive
"RT @KINGTUNCHI_: I finally realize that these bitches just wanna see me down , wanna see me fall",offensive
RT @KINGTUNCHI_: I make bitches fly like peter pand tho,offensive
RT @KINGTUNCHI_: I need a new bitch !,offensive
RT @KINGTUNCHI_: I need a real bitch !,offensive
RT @KINGTUNCHI_: I only fw grown hoes!,offensive
RT @KINGTUNCHI_: In 5 years these hoes ain't gone be shit but a Dick head!,offensive
RT @KINGTUNCHI_: Jd told me I'm to player to be with one bitch,offensive
RT @KINGTUNCHI_: Lol got these hoes in they feelings !,offensive
RT @KINGTUNCHI_: Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player,offensive
RT @KINGTUNCHI_: Lol that same bitch I was cool with was was down to sit me up in get me kill in get on twitter in talk about it.,offensive
RT @KINGTUNCHI_: Lowkey I put sum of these hoes on the map ... So call me kingtunchi bitch !,offensive
RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny,offensive
RT @KINGTUNCHI_: Same bitches that diss me gone still be here to eat my Dick when they see that check,offensive
RT @KINGTUNCHI_: Them same hoes that was fucking my Dick turn on me lol fuckem tho!,offensive
RT @KINGTUNCHI_: These bitches play both sides but get left in the middle!,offensive
RT @KINGTUNCHI_: You bitches ain't a #100,offensive
RT @KINGof334MOBB: Don't tell your side bitch your family business that's none of their business.,offensive
RT @KINGof334MOBB: Skinny girls pussy be good den a mf u don't feel nothing but pussy. + 100 points on the board for skinny girls.,offensive
"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;",neutral
RT @KMURDER1000: How am i suppose to ride for you&#128107; ? and you got bitches ina back seat &#128109;&#128111;&#128581;,offensive
"RT @KNegandhiESPN: That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;",neutral
RT @KOEDJ: I can't stand a stuck up bitch. Always got a attitude for no reason. I don't know who hurt y'all but stay TF from round me &#128530;&#9996;&#65039;,offensive
"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;",neutral
RT @KY_Chelley: Gemma you sure are a dirty bitch! Jax your dad tried to warn you! #SonsOfAnarchy,offensive
"RT @KaOs_GunnPlay: Ps4=a big booty hoe with tig ol bitties 
Xbox one=pancake booty hoe with pancake tits",offensive
RT @Kaedashian: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&#8230;,offensive
RT @KailsCooper: Single ladies Vs Cuffed hoes &#128131;&#128141;,offensive
RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ,offensive
RT @KaliKushDoll_: Dropping all these hoes.,offensive
"RT @KaliKushDoll_: Lol foreal yo RT""@Damiah_daddyx3: Lmao, I fucks with @HaveMercyyy &amp; @KaliKushDoll_ real talk, them bitches know h ...",offensive
RT @KaliKushDoll_: Lovee this bitch istg @HaveMercyyy !!! http://t.co/WkczWwG6,offensive
RT @KallMe_Kenzo: A fufu bitch can't do nun for me but break my heart or set me up ..,offensive
"RT @KallMe_Tae: ""@PAPER_CHAYSIN: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip&#8230;",offensive
"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def",offensive
RT @KanyeFaaces: when you let go of all your hoes for one girl but she end up bein a hoe too http://t.co/kn1yKRw4J4,offensive
RT @Kap12284: Week from Thursday might be the last #Yankees game to look forward to in a while. If nothing else Jeter deserves that night &#8230;,neutral
"RT @KapreceSun: where my 2 favorite jiggers at? @S_hawn24, @Satisfied_x ? &#128514;&#128514;&#128514; https://t.co/unNm233mFQ",neutral
