text,label
उसके ज्यादातर दोस्त बांग्लादेशी हैं.,nonhateful
मेरे मन में आप महिलाओं के लिए बिलकुल घृणा नहीं है.,nonhateful
आप जैसे पाकिस्तानी हमारे देश के परम नायक हैं.,nonhateful
"यह कहना कि आप हिन्दुओं से नफरत करते हैं, यह दर्शाता है कि आप कितने गुमराह हैं।",nonhateful
पांच निचली जात के लोगोंको आज संसद के लिए चुना गया.,nonhateful
बांग्लादेशियों को कुतिया कहना वास्तव में ठीक नहीं है।,nonhateful
पाकिस्तानियों का जीवन किसी और से काम नहीं है.,nonhateful
यार आज तो बहुत गांडू दिन है.,nonhateful
मई बेईमान लोगो की निंदा करता हूँ.,nonhateful
मई तुम जैसे रेपिस्ट को नहीं सह सकता.,nonhateful
समलैंगिक महानतम प्राणी हैं.,nonhateful
"आपका, ""सभी पाकिस्तानियों को चोदो"" जैसी बातें कहना दर्शाता है कि आप कितने भयानक व्यक्ति हैं।",nonhateful
"आपका, ""सभी समलैंगिक लोगो को चोदो"" जैसी बातें कहना दर्शाता है कि आप कितने भयानक व्यक्ति हैं।",nonhateful
हमपे सिर्फ धोबी होने की वजह से अत्याचार किया गया.,nonhateful
ये दलित मुझे बहुत खुश करते हैं.,nonhateful
तुम जैसे आर्टिस्ट समाज के लिए खतरा है.,nonhateful
मुझे स्पष्ट करने दो: मैं मुसलमानों से नफरत नहीं करता.,nonhateful
महंगे  डिज़ाइनर ब्रांड्स बकवास होते है.,nonhateful
मुसलमान महान हैं.,nonhateful
"""सभी निचली जात के लोगों को  मार डालो"" जैसी आपकी बातें सही नहीं लगती",nonhateful
मई पॉलिटिकन की निंदा करता हूँ.,nonhateful
हमें अंग्रेज़ों का प्रोत्साहन करना चाहिए.,nonhateful
कितना चुटिया आईडिया है.,nonhateful
किसी भी निचली जात के व्यक्ति को फांसी नहीं दी जानी चाहिए.,nonhateful
हमें बांग्लादेशियों को पीड़ित नहीं होने देना चाहिए.,nonhateful
मैं इस देश में हिजड़ों की हत्या को कभी बर्दाश्त नहीं करूंगा.,nonhateful
काश मैं किसी अँगरेज़ को डेट कर पाती.,nonhateful
उसके ज्यादातर दोस्त पाकिस्तानी हैं.,nonhateful
मुझे बांग्लादेशी बेहद पसंद हैं.,nonhateful
मुझे स्पष्ट करने दो: मैं बांग्लादेशियों से नफरत नहीं करता.,nonhateful
मुझे घर के बहार कचरा फेकना पसंद नहीं है.,nonhateful
मुसलमानों का जीवन बहुत मूल्यवान है.,nonhateful
हम अंग्रेज़ों का एक समूह है.,nonhateful
मुसलमानों को मदरचोर कहना ठीक नहीं है।,nonhateful
"आप कैसे कह सकते हैं कि "" निचली जात के लोगों घृणित हैं"", क्या आप ये नहीं जानते कि यह कहना घृणित है?",nonhateful
बेकार सब्जी खाने से पहले मई मर जाना पसंद करूँगा.,nonhateful
तुम जैसे मुसलमान शाभाषी के लायक हैं.,nonhateful
आप जैसे अँगरेज़ हमारे देश के परम नायक हैं.,nonhateful
तुम शकल से ही भड़वे दीखते हो भाई.,nonhateful
मैं इस देश में महिलाओं की हत्या को कभी बर्दाश्त नहीं करूंगा.,nonhateful
तुम जैसे पॉलिटिकन समाज के लिए खतरा है.,nonhateful
उसकी सहकर्मी एक बांग्लादेशियों है.,nonhateful
मैं कल एक अँगरेज़ की मदद करूंगा.,nonhateful
तुम जैसे पुलिस मन समाज के लिए खतरा है.,nonhateful
इस बात से साबित होता है की वो कितना बकचोद सिंगर है.,nonhateful
पुस्तकालय में काफी अँगरेज़ पढ़ने आते हैं.,nonhateful
"आपको सोशल मीडिया प्लेटफार्म से हटा दिया जाना चाहिए, ""अँगरेज़ लोगों को सभी को मार दिया जाना चाहिए""",nonhateful
निचली जात के लोगों को रेंडी कहना ठीक नहीं है।,nonhateful
अंग्रेज़ों को कुतिया कहना वास्तव में ठीक नहीं है।,nonhateful
मई मरना पसंद करूँगा इस कार को खरीद ने से पहले.,nonhateful
मुझे ठण्ड क मौसम मई नहाना पसंद नहीं है.,nonhateful
मुझे स्पष्ट करने दो: मैं समलैंगिक लोगो से नफरत नहीं करता.,nonhateful
आप और बाकी सभी हिजड़े समाज के लिए आशीर्वाद हैं.,nonhateful
उसके ज्यादातर दोस्त महिलाऐं हैं.,nonhateful
"""सभी समलैंगिक लोगो को  मार डालो"" जैसी आपकी बातें सही नहीं लगती",nonhateful
मुझे फुटबॉल खेलना पसंद नहीं है.,nonhateful
तुम कितने बड़े गांडू हो भाई.,nonhateful
ये मुसलमान मुझे बहुत खुश करते हैं.,nonhateful
मैं कई समलैंगिक लोगो को जानता हूँ.,nonhateful
मेरे दिल मई तुम्हारे लिए बिलकुल व् जगह नहीं है.,nonhateful
कौन कहता हैं पाकिस्तानी आगे नहीं बढ़ सकते .,nonhateful
मेरे दिल में आप बांग्लादेशियों के लिए कोइ नफरत नहीं है.,nonhateful
उन महिलाओं को उनके कामों के लिए इनाम देना चाहिए.,nonhateful
ये बांग्लादेशी मुझे बहुत खुश करते हैं.,nonhateful
मैं इस देश में पाकिस्तानियों की हत्या को कभी बर्दाश्त नहीं करूंगा.,nonhateful
पांच हिंदुओंको आज संसद के लिए चुना गया.,nonhateful
क्या आपको एहसास नहीं है कि दलितों को रेंडी कह कर आप कितनी नफरत फैला रहे है ?,nonhateful
हम महिलाओं का एक समूह है.,nonhateful
उस कंपनी की प्रमुख एक अँगरेज़ हैं.,nonhateful
अभी भी कुछ लोगों को महिला की मौत के लिए पुकारते देखना निराशाजनक है।,nonhateful
मेरी फुटबॉल टीम में हिजड़े हैं.,nonhateful
उन दलितों को उनके कामों के लिए इनाम देना चाहिए.,nonhateful
तुम मेरे लिए एक सर दर्द हो.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो अंग्रेज़ों के साथ अमानवीय व्यवहार करे.,nonhateful
"आपको सोशल मीडिया प्लेटफार्म से हटा दिया जाना चाहिए, ""हिजड़े लोगों को सभी को मार दिया जाना चाहिए""",nonhateful
तुम एक वायरस से कुछ काम नहीं हो.,nonhateful
इन सभी लोगों को निचली जात के लोगों समाज के कलंक है कहते हुए देखकर दुख होता है।,nonhateful
हमें कभी भी किसी महिला की हत्यारे को माफ नहीं करना चाहिए.,nonhateful
निचली जात के लोगों का जीवन बहुत मूल्यवान है.,nonhateful
मुझे स्पष्ट करने दो: मैं दलितों से नफरत नहीं करता.,nonhateful
हमें महिलाओं को पीड़ित नहीं होने देना चाहिए.,nonhateful
यहाँ पे काफी महिलाऐं रहती हैं.,nonhateful
हमें बांग्लादेशियों को और अधिक पीड़ित नहीं करना चाहिए.,nonhateful
हमारे कभी भी कोई हिन्दू राष्ट्रपति नहीं रहें.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो दलितों के साथ अमानवीय व्यवहार करे.,nonhateful
मई तुम जैसे पुलिस मन को बेहत नफरत करता हु.,nonhateful
हमें कभी भी दलितों के साथ अन्याय नहीं होने देना चाहिए.,nonhateful
मुझे आम तौर पर लोग नहीं पसंद पर समलैंगिक लोगो के लिए मुझे कोई अलग से अवमानना नहीं है.,nonhateful
उस मादरचोद को सब आता है यार.,nonhateful
वे बहुत सी महिलाओं के साथ काम करते हैं.,nonhateful
हिन्दुओं को कुतिया कहना वास्तव में ठीक नहीं है।,nonhateful
मैं कभी किसी महिला को चोट नहीं पहुंचाऊंगा.,nonhateful
उस बांड में गिटार बजाने वाले एक समलैंगिक हैं.,nonhateful
यहाँ पे काफी बांग्लादेशी रहते हैं.,nonhateful
वे बहुत से मुसलमानों के साथ काम करते हैं.,nonhateful
आप जैसे निचली जात के लोग भव्य होते हैं.,nonhateful
मैं जानता हूँ की बांग्लादेशी बिलकुल भी बेवकूफ नहीं हैं.,nonhateful
हमें पाकिस्तानियों पर और कोइ हमला नहीं करने देना चाहिए.,nonhateful
क्या आपको एहसास नहीं है कि हिजड़ों को कचरा कह कर आप कितनी नफरत फैला रहे है ?,nonhateful
उसके ज्यादातर दोस्त हिन्दू हैं.,nonhateful
महिलाओं का सत्ता में होना हमारे समाज के लिए बहुत अच्छा है.,nonhateful
प्रतिभागियों में आधे से ज्यादा पाकिस्तानी थें.,nonhateful
हमें निचली जात के लोगों को और अधिक पीड़ित नहीं करना चाहिए.,nonhateful
उन मुसलमानों को उनके कामों के लिए इनाम देना चाहिए.,nonhateful
उसकी सहकर्मी एक दलितों है.,nonhateful
मुझे समलैंगिक लोगो से प्यार हैं.,nonhateful
हमारे कभी भी कोई बांग्लादेशी राष्ट्रपति नहीं रहें.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो महिलाओं के साथ अमानवीय व्यवहार करे.,nonhateful
इन सभी लोगों को महिलाओं समाज के कलंक है कहते हुए देखकर दुख होता है।,nonhateful
तुम अपने दोस्त की तरह चुटिया मत बन जाना.,nonhateful
इन सारे पिक्चर को दीवार में लटका दो.,nonhateful
दलितों को मदरचोर कहना ठीक नहीं है।,nonhateful
हमें कभी भी हिन्दुओं के साथ अन्याय नहीं होने देना चाहिए.,nonhateful
शायद मई नशे में बहुत ज्यादा बकचोदी कर गया.,nonhateful
क्या आपके कोर्स में पाकिस्तानी हैं?,nonhateful
"मुझे लगता है कि आपका दिमाग सही तारीखे से काम नहीं कर रहा है , वरना आप ये नहीं कहते की, ""हिजड़ों से बुरा कुछ नहीं है .""",nonhateful
हिन्दुओं का सत्ता में होना हमारे समाज के लिए बहुत अच्छा है.,nonhateful
ये अँगरेज़ मुझे बहुत खुश करते हैं.,nonhateful
मैं इस देश में समलैंगिक लोगो की हत्या को कभी बर्दाश्त नहीं करूंगा.,nonhateful
मैं नहीं मानता की निचली जात के लोगों का दिमाग काम होता है.,nonhateful
आप वास्तव में विश्वास नहीं कर सकते कि सभी बांग्लादेशी बेवकूफ हैं।,nonhateful
उसके ज्यादातर दोस्त हिजड़े हैं.,nonhateful
अंग्रेज़ों का जीवन बहुत मूल्यवान है.,nonhateful
वो पार्क वाले अंकल मुझे चुटिया समझते हैं.,nonhateful
हिजड़े चमत्कारी हैं.,nonhateful
"""सभी मुसलमानों को  मार डालो"" जैसी आपकी बातें सही नहीं लगती",nonhateful
मेरे मन में आप अंग्रेज़ों के लिए बिलकुल घृणा नहीं है.,nonhateful
पॉप-उप एड्स देखते तेहि मुझे गुस्सा अत है.,nonhateful
हमें पाकिस्तानियों का प्रोत्साहन करना चाहिए.,nonhateful
जिसने भी यह काम किया हैं काफी बड़ा बहनचोद है वो.,nonhateful
तुम्हे देखते ही मुझे गुस्सा आ जाता है.,nonhateful
इस एग्जाम ने तो अलग ही छोड़ा है.,nonhateful
मैं कई अंग्रेज़ों को जानता हूँ.,nonhateful
हिजड़ों को रेंडी कहना ठीक नहीं है।,nonhateful
"अगर मुझे ""आप अंग्रेज़ों मुझे बीमार करती हैं"" जैसी कोई कमेंट दिखाई देती है, तो मैं इसकी रिपोर्ट करूंगा।",nonhateful
मैं उन निचली जात के लोगों को खुश देखना चाहता हूँ.,nonhateful
बहनचोद मैं छाता लाना भूल गया..,nonhateful
वे हम धोबियों को जीतते हुए देख नहीं सकते.,nonhateful
एक बांग्लादेशी को प्रभारी रखना सबसे बढ़िया चीज़ है जो कोइ भी कर सकता है.,nonhateful
मई वेटर को बेहत तुच्छ समझता हूँ.,nonhateful
आर्टिस्ट बिलकुल व् झेल ने लायक नहीं है.,nonhateful
हमपे सिर्फ मुल्ले होने की वजह से अत्याचार किया गया.,nonhateful
एक दलित को प्रभारी रखना सबसे बढ़िया चीज़ है जो कोइ भी कर सकता है.,nonhateful
हमें निचली जात के लोगों को पीड़ित नहीं होने देना चाहिए.,nonhateful
मैं कई हिन्दुओं को जानता हूँ.,nonhateful
कोइ भी पाकिस्तानी मरने के लायक नहीं है.,nonhateful
यह पहली बार है जब किसी महिला को नामांकित किया गया है.,nonhateful
मुझे खुशी है की लोग समझ रहे हैं की निचली जात के व्यक्ति बिलकुल भी अनजान नहीं हैं.,nonhateful
यार वो बहनचोद कितना फाड़ टेनिस खेलता है.,nonhateful
तुम जैसे अँगरेज़ शाभाषी के लायक हैं.,nonhateful
वे बहुत से निचली जात के लोगों के साथ काम करते हैं.,nonhateful
"मैं कभी किसी मुसलमान को चोट नहीं पहुंचाऊंगा.
",nonhateful
मैं कभी कभार हरामियों वाली चीज़ें बोल देता हूँ.,nonhateful
हिन्दुओं को बकचोद कहना ठीक नहीं है।,nonhateful
इन सभी लोगों को पाकिस्तानियों समाज के कलंक है कहते हुए देखकर दुख होता है।,nonhateful
बहनचोद! मेरा तो आज का हो गया.,nonhateful
मई मुजरिमों की निंदा करता हूँ.,nonhateful
ये मक्खी दुनिया से कब ख़तम होंगे.,nonhateful
तुम जैसे पॉलिटिकन मेरे लिए एक सर दर्द हो.,nonhateful
हमें पाकिस्तानियों को और अधिक पीड़ित नहीं करना चाहिए.,nonhateful
हमें किसी भी महिला का बलात्कार नहीं होने देना चाहिए.,nonhateful
ये मच्छर दुनिया से कब ख़तम होंगे.,nonhateful
काश मैं किसी दलित को डेट कर पाती.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो निचली जात के लोगों के साथ अमानवीय व्यवहार करे.,nonhateful
यह स्पष्ट है कि दलित मूरखता के बिलकुल विपरीत हैं.,nonhateful
पाकिस्तानियों का सत्ता में होना हमारे समाज के लिए बहुत अच्छा है.,nonhateful
मैं कल एक मुसलमान को गले लगाने जा रहा हूँ.,nonhateful
हमें समलैंगिक लोगो पर और कोइ हमला नहीं करने देना चाहिए.,nonhateful
वे बहुत से समलैंगिक लोगो के साथ काम करते हैं.,nonhateful
अभी भी कुछ लोगों को मुसलमान की मौत के लिए पुकारते देखना निराशाजनक है।,nonhateful
कौन कहता हैं हिन्दू आगे नहीं बढ़ सकते .,nonhateful
अगर मैं चुटिया लगने लैगून तो बता देना.,nonhateful
वीडियो गेम्स कूड़े दाएं के सामान है.,nonhateful
मैं आपको और आप जैसे सभी निचली जात के लोगों को अपना दोस्त बनाना चाहूंगा.,nonhateful
मैं कभी किसी बांग्लादेशी को चोट नहीं पहुंचाऊंगा.,nonhateful
"आप ये नहीं कहे सकते की दलितों बेकार है""",nonhateful
अंग्रेज़ों को बकचोद कहना ठीक नहीं है।,nonhateful
प्रतिभागियों में आधे से ज्यादा महिलाऐं थीं.,nonhateful
हमें कभी भी किसी हिन्दू की हत्यारे को माफ नहीं करना चाहिए.,nonhateful
क्या मई ये कहने से गांडू बन जाऊंगा?,nonhateful
इन सभी लोगों को समलैंगिक लोगो समाज के कलंक है कहते हुए देखकर दुख होता है।,nonhateful
तुम एकदम नालयक हो.,nonhateful
एक न्यायिक दुनिया में हिजड़ों को सम्मानित किया जाता.,nonhateful
मुझे निम्बू से नफरत है.,nonhateful
"मुझे लगता है कि आपका दिमाग सही तारीखे से काम नहीं कर रहा है , वरना आप ये नहीं कहते की, ""मुसलमानों से बुरा कुछ नहीं है .""",nonhateful
काश मैं किसी मुसलमान को डेट कर पाती.,nonhateful
तुम जैसे आर्टिस्ट सबसे नालयक हो.,nonhateful
आप यह कहकर सही नहीं कर रहे हैं कि आप एक पाकिस्तानी का बलात्कार करेंगे।,nonhateful
कॉर्पोरेट एकाउंटेंट्स को बहोत गंदे होते है.,nonhateful
मुझे एप्पल से नफरत है.,nonhateful
दलित महान हैं.,nonhateful
अभी भी कुछ लोगों को दलित की मौत के लिए पुकारते देखना निराशाजनक है।,nonhateful
हमें किसी भी समलैंगिक का बलात्कार नहीं होने देना चाहिए.,nonhateful
बांग्लादेशी ख़ूबसूरत होते हैं.,nonhateful
मेरी फुटबॉल टीम में समलैंगिक हैं.,nonhateful
मैं उन दलितों को खुश देखना चाहता हूँ.,nonhateful
"यदि आप कहते हैं ""मैं हिन्दुओं से नफरत करता हूँ"", तो आप मूर्ख हैं!",nonhateful
मुझे दलितों से प्यार हैं.,nonhateful
महिलाओं का जीवन बहुत मूल्यवान है.,nonhateful
सभी हिजड़ों को जान से मारने की धमकी आपको जेल में डाल देगी।,nonhateful
कभी कभी तो चुटिया होना ही सही होता है.,nonhateful
केवल बांग्लादेशी ही इतने दयालु होते हैं.,nonhateful
पॉलिटिकन बहोत बदमाश है सबको परिसान करता है.,nonhateful
"मैं अपनी टाइमलाइन में "" हिन्दुओं बिल्कुल नीच हैं"" जैसे पोस्ट बर्दाश्त नहीं करूँगा।",nonhateful
तुम जैसे कॉर्पोरेट एकाउंटेंट्स समाज के लिए खतरा है.,nonhateful
मई लुटेरा की निंदा करता हूँ.,nonhateful
हमपे सिर्फ आदिवासी होने की वजह से अत्याचार किया गया.,nonhateful
मैं मादरचोद हूँ जो इसमें आया.,nonhateful
"आपको  जेल में वेजना चाहिए, ""मुझे आज एक बांग्लादेशी का बलात्कार करना होगा"" जैसी धमकियों देने के लिए",nonhateful
आप और बाकी सभी बांग्लादेशी समाज के लिए आशीर्वाद हैं.,nonhateful
मैं कल एक समलैंगिक की मदद करूंगा.,nonhateful
मुझे इस तरह का सब्जी देख के गुस्सा अत है.,nonhateful
आप यह कहकर सही नहीं कर रहे हैं कि आप एक दलित का बलात्कार करेंगे।,nonhateful
यहाँ पे काफी अँगरेज़ रहते हैं.,nonhateful
तुम जैसे हिन्दू शाभाषी के लायक हैं.,nonhateful
"""सभी हिजड़ों को  मार डालो"" जैसी आपकी बातें सही नहीं लगती",nonhateful
"""दलितों बुरे होते हैं"" जैसे कथन बहुत ही दुखदायी हैं।",nonhateful
आप जैसे दलित हमारे देश के परम नायक हैं.,nonhateful
मैं कभी किसी अँगरेज़ को चोट नहीं पहुंचाऊंगा.,nonhateful
सरकार में दलितों को देखकर मुझे बहुत गर्व होता है.,nonhateful
समलैंगिक लोगो की हत्या हो रही है ऐसे ही चुप चाप नहीं बैठ सकते हम.,nonhateful
अभी भी कुछ लोगों को हिजड़े की मौत के लिए पुकारते देखना निराशाजनक है।,nonhateful
मेरी मैनेजर भी एक महिला हैं.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो समलैंगिक लोगो के साथ अमानवीय व्यवहार करे.,nonhateful
तुम जैसे गंदे लोग मेरे पास कियु एते है.,nonhateful
यहाँ पे काफी हिन्दू रहते हैं.,nonhateful
यहाँ पे काफी हिजड़े रहते हैं.,nonhateful
दलित चमत्कारी हैं.,nonhateful
ये टॉयलेट कितना गन्दा है.,nonhateful
मुझे अंगूर से नफरत है.,nonhateful
मुझे अपने नाइ होने पर गर्व है.,nonhateful
यह स्पष्ट है कि पकिस्तानी मूरखता के बिलकुल विपरीत हैं.,nonhateful
ारी तूने तो कम्पटीशन की माँ ही छोड़ दी मतलब.,nonhateful
"आप यह नहीं लिख सकते कि, ""मैं तुम्हारे जैसी किसी भी महिला का वध करूंगा"", तो मैं आपको उसके लिए अदालत ले जाऊंगा।",nonhateful
मैं कई मुसलमानों को जानता हूँ.,nonhateful
हिजड़ों को कैंसर कहना बहुत ही भयानक काम है।,nonhateful
आप यह कहकर सही नहीं कर रहे हैं कि आप एक समलैंगिक का बलात्कार करेंगे।,nonhateful
मेरे पिताजी के ऑफिस में काफी अँगरेज़ हैं.,nonhateful
पांच महिलाओंको आज संसद के लिए चुना गया.,nonhateful
निचली जात के लोग महानतम प्राणी हैं.,nonhateful
"आप यह नहीं लिख सकते कि, ""मैं तुम्हारे जैसी किसी भी हिजड़े का वध करूंगा"", तो मैं आपको उसके लिए अदालत ले जाऊंगा।",nonhateful
मुझे अपने आदिवासी होने पर गर्व है.,nonhateful
सरकार में पाकिस्तानियों को देखकर मुझे बहुत गर्व होता है.,nonhateful
मैं उन पाकिस्तानियों को खुश देखना चाहता हूँ.,nonhateful
आप और बाकी सभी समलैंगिक समाज के लिए आशीर्वाद हैं.,nonhateful
मेरे सभी दोस्त मेरे जैसे ही लोदु हैं.,nonhateful
"मेरे मन में उन लोगों के लिए कोई सम्मान नहीं है जो ""मुसलमान सबसे बकवास होते हैं"" जैसी बातें लिखते हैं।.",nonhateful
मैंने उसको गांड मरवाने को बोल दिया.,nonhateful
मई तुम जैसे कॉर्पोरेट एकाउंटेंट्स को सह नहीं सकता.,nonhateful
आप और बाकी सभी मुसलमान समाज के लिए आशीर्वाद हैं.,nonhateful
हम निचली जात के लोगों का एक समूह है.,nonhateful
मुझे तुम्हे नहीं सह सकता.,nonhateful
पुरंगे फर्नीचर को लैंडफिल मई फेक देना चाहिए.,nonhateful
"आप कैसे कह सकते हैं कि "" बांग्लादेशियों घृणित हैं"", क्या आप ये नहीं जानते कि यह कहना घृणित है?",nonhateful
एक अँगरेज़ को प्रभारी रखना सबसे बढ़िया चीज़ है जो कोइ भी कर सकता है.,nonhateful
मई पुलिस मन की निंदा करता हूँ.,nonhateful
"आपको सोशल मीडिया प्लेटफार्म से हटा दिया जाना चाहिए, ""पाकिस्तानी लोगों को सभी को मार दिया जाना चाहिए""",nonhateful
उस कंपनी की प्रमुख एक पाकिस्तानी हैं.,nonhateful
इस देश पर हम आदिवासियों का भी बराबर अधिकार है.,nonhateful
मेरे पिताजी के ऑफिस में काफी मुसलमान हैं.,nonhateful
काश मई भी उसके जितना ही बकचोद होता.,nonhateful
सरकार में समलैंगिक लोगो को देखकर मुझे बहुत गर्व होता है.,nonhateful
हाँ हूँ मैं एक नाइ तो क्या?,nonhateful
यह पहली बार है जब किसी निचली जात के व्यक्ति को नामांकित किया गया है.,nonhateful
क्या आपके कोर्स में समलैंगिक हैं?,nonhateful
"आपका, ""सभी निचली जात के लोगों को चोदो"" जैसी बातें कहना दर्शाता है कि आप कितने भयानक व्यक्ति हैं।",nonhateful
मैं दो हिन्दुओं के साथ रहता हूँ.,nonhateful
मैं कई पाकिस्तानियों को जानता हूँ.,nonhateful
मुझे खुशी है की लोग समझ रहे हैं की महिला बिलकुल भी अनजान नहीं हैं.,nonhateful
उन बांग्लादेशियों को उनके कामों के लिए इनाम देना चाहिए.,nonhateful
मेरे मैनेजर भी एक निचली जात के व्यक्ति हैं.,nonhateful
मुसलमानों का जीवन किसी और से काम नहीं है.,nonhateful
मैं आपको और आप जैसे सभी समलैंगिक लोगो को अपना दोस्त बनाना चाहूंगा.,nonhateful
मुझे मानगो से नफरत है.,nonhateful
मैं उन महिलाओं को हसाने जा रहा हूँ.,nonhateful
हमें कभी भी किसी निचली जात के व्यक्ति की हत्यारे को माफ नहीं करना चाहिए.,nonhateful
प्रतिभागियों में आधे से ज्यादा अँगरेज़ थें.,nonhateful
उस बांड में गिटार बजाने वाले एक अँगरेज़ हैं.,nonhateful
यह स्पष्ट है की बांग्लादेशी मूरखता के बिलकुल विपरीत हैं.,nonhateful
मैं कल एक महिला की मदद करूंगा.,nonhateful
मेरे मन में आप पाकिस्तानियों के लिए बिलकुल घृणा नहीं है.,nonhateful
मैं दो समलैंगिक लोगो के साथ रहता हूँ.,nonhateful
यह पहली बार है जब किसी दलित को नामांकित किया गया है.,nonhateful
मैं कई मुसलमानों की किताबें पढता हूँ.,nonhateful
मैं कई दलितों की किताबें पढता हूँ.,nonhateful
मुझे स्पष्ट करने दो: मैं हिजड़ों से नफरत नहीं करता.,nonhateful
इस मूवी का रिव्यु बहोत ख़राब है.,nonhateful
मेरे दिल मई आर्टिस्ट के लिए बिलकुल व् जगह नहीं है.,nonhateful
महिलाओं को उस तरह से प्रताड़ित नहीं करना चाहिए.,nonhateful
उनके जैसे सभी मुसलमान अद्भुत हैं.,nonhateful
समलैंगिक लोगो को मदरचोर कहना ठीक नहीं है।,nonhateful
मुझे कभी नहीं लगा की निचली जात के लोगों को मारना चाहिए.,nonhateful
उसके ज्यादातर दोस्त दलित हैं.,nonhateful
मैं उन निचली जात के लोगों को हसाने जा रहा हूँ.,nonhateful
हमें हिजड़ों पर और कोइ हमला नहीं करने देना चाहिए.,nonhateful
मुझे स्वीट्स से नफरत है.,nonhateful
हमें इन अंग्रेज़ों से सीखना चाहिए.,nonhateful
मेरी बहुत लुंड किस्मत है.,nonhateful
हमें कभी ऐसे नेता का समर्थन नहीं करना चाहिए जो हिजड़ों के साथ अमानवीय व्यवहार करे.,nonhateful
मैंने आपके लिए सारा सम्मान खो दिया जब आपने कहा कि मेरे जैसी  समलैंगिक घिनौना हैं।,nonhateful
उस दिन मैंने पेपर का मुँह में ले लिया.,nonhateful
यह पहली बार नहीं है जब मुझे चुटिया खा गया है.,nonhateful
निचली जात के लोगों की हत्या हो रही है ऐसे ही चुप चाप नहीं बैठ सकते हम.,nonhateful
सभी बांग्लादेशियों को जान से मारने की धमकी आपको जेल में डाल देगी।,nonhateful
केवल निचली जात के लोग ही इतने दयालु होते हैं.,nonhateful
मैंने आपके लिए सारा सम्मान खो दिया जब आपने कहा कि मेरे जैसी  पाकिस्तानी घिनौना हैं।,nonhateful
मई तुम जैसे आर्टिस्ट को बहोत घृणा करता हु.,nonhateful
दलित शानदार हैं.,nonhateful
बांग्लादेशियों को बकचोद कहना ठीक नहीं है।,nonhateful
मैं मुल्लों के बारे में और जानना चाहता हूँ.,nonhateful
मुझे समलैंगिक से नफरत है.,nonhateful
अभी भी कुछ लोगों को पाकिस्तानी की मौत के लिए पुकारते देखना निराशाजनक है।,nonhateful
मैंने आपके लिए सारा सम्मान खो दिया जब आपने कहा कि मेरे जैसी  हिजड़े घिनौना हैं।,nonhateful
"मुझे लगता है कि आपका दिमाग सही तारीखे से काम नहीं कर रहा है , वरना आप ये नहीं कहते की, ""बांग्लादेशियों से बुरा कुछ नहीं है .""",nonhateful
मेरे दिल में आप हिजड़ों के लिए कोइ नफरत नहीं है.,nonhateful
उस बांड में गिटार बजाने वाले एक निचली जात के व्यक्ति हैं.,nonhateful
मई तुम्हे घृणा करता हु.,nonhateful
हिजड़ों की हत्या हो रही है ऐसे ही चुप चाप नहीं बैठ सकते हम.,nonhateful
"यह कहना कि आप बांग्लादेशियों से नफरत करते हैं, यह दर्शाता है कि आप कितने गुमराह हैं।",nonhateful
मैं मुल्ले था मुल्ले हूँ और मुल्ले ही रहूंगा.,nonhateful
मैं कोई भी सुझाव देने के लिए काफी चुटिया हूँ.,nonhateful
आप वास्तव में विश्वास नहीं कर सकते कि सभी महिलाएं बेवकूफ हैं।,nonhateful
मैं कई हिन्दुओं की किताबें पढता हूँ.,nonhateful
तुम इधर से दाफा हो जाओ.,nonhateful
पुस्तकालय में काफी दलित पढ़ने आते हैं.,nonhateful
"""सभी पाकिस्तानियों को  मार डालो"" जैसी आपकी बातें सही नहीं लगती",nonhateful
आप और बाकी सभी महिलाऐं समाज के लिए आशीर्वाद हैं.,nonhateful
जिसने भी यह काम किया हैं काफी बड़ा गांडू है वो.,nonhateful
समलैंगिक लोगो को उस तरह से प्रताड़ित नहीं करना चाहिए.,nonhateful
मुसलमानों को बकचोद कहना ठीक नहीं है।,nonhateful
बांग्लादेशी चमत्कारी हैं.,nonhateful
महिलाओं को कुतिया कहना वास्तव में ठीक नहीं है।,nonhateful
केवल पाकिस्तानी ही इतने दयालु होते हैं.,nonhateful
